DATA_VENDA;COD_VENDA;COD_PRODUTO;COD_VENDEDOR
07/01/2022;AF0820;1;l3
07/01/2022;AF0821;3;l1
07/01/2022;AF0822;3;l3
07/01/2022;AF0823;7;l2
07/01/2022;AF0824;5;l5
07/01/2022;AF0825;4;l4
07/01/2022;AF0826;2;l1
07/01/2022;AF0827;1;l3
07/01/2022;AF0828;7;l3
07/01/2022;AF0829;5;l4
07/01/2022;AF0830;6;l1
07/01/2022;AF0831;6;l3
07/01/2022;AF0832;6;l3
07/01/2022;AF0833;7;l3
07/01/2022;AF0834;3;l3
07/01/2022;AF0835;3;l1
07/01/2022;AF0836;2;l3
07/01/2022;AF0837;3;l4
07/01/2022;AF0838;7;l2
07/01/2022;AF0839;2;l3
07/01/2022;AF0840;5;l1
07/01/2022;AF0841;6;l5
07/01/2022;AF0842;6;l2
07/01/2022;AF0843;7;l4
07/01/2022;AF0844;7;l1
07/01/2022;AF0845;4;l3
07/01/2022;AF0846;2;l1
07/01/2022;AF0847;4;l4
07/01/2022;AF0848;3;l2
07/01/2022;AF0849;6;l2
07/01/2022;AF0850;3;l2
07/01/2022;AF0851;3;l1
07/01/2022;AF0852;4;l1
07/01/2022;AF0853;7;l1
07/01/2022;AF0854;6;l3
07/01/2022;AF0855;1;l1
07/01/2022;AF0856;1;l3
07/01/2022;AF0857;2;l4
07/01/2022;AF0858;2;l5
07/01/2022;AF0859;2;l4
07/01/2022;AF0860;7;l4
07/01/2022;AF0861;1;l5
07/01/2022;AF0862;6;l4
07/01/2022;AF0863;6;l4
07/01/2022;AF0864;7;l2
07/01/2022;AF0865;6;l4
07/01/2022;AF0866;7;l4
07/01/2022;AF0867;3;l4
07/01/2022;AF0868;7;l5
07/01/2022;AF0869;4;l4
07/01/2022;AF0870;3;l4
07/01/2022;AF0871;5;l3
07/01/2022;AF0872;2;l1
07/01/2022;AF0873;7;l1
07/01/2022;AF0874;2;l1
07/01/2022;AF0875;2;l3
07/01/2022;AF0876;6;l3
07/01/2022;AF0877;7;l4
07/01/2022;AF0878;3;l5
07/01/2022;AF0879;2;l5
07/01/2022;AF0880;2;l4
07/01/2022;AF0881;3;l2
07/01/2022;AF0882;3;l5
07/01/2022;AF0883;4;l2
07/01/2022;AF0884;9;l3
07/01/2022;AF0885;2;l5
07/01/2022;AF0886;7;l1
07/01/2022;AF0887;2;l1
07/01/2022;AF0888;9;l4
07/01/2022;AF0889;2;l4
07/01/2022;AF0890;5;l2
07/01/2022;AF0891;5;l1
07/01/2022;AF0892;7;l3
07/01/2022;AF0893;3;l3
07/01/2022;AF0894;9;l5
07/01/2022;AF0895;1;l1
07/01/2022;AF0896;2;l2
07/01/2022;AF0897;5;l3
07/01/2022;AF0898;1;l2
07/01/2022;AF0899;3;l3
07/01/2022;AF0900;6;l3
07/01/2022;AF0901;1;l1
07/01/2022;AF0902;6;l4
07/01/2022;AF0903;9;l1
07/01/2022;AF0904;4;l3
07/01/2022;AF0905;9;l1
07/01/2022;AF0906;2;l4
07/01/2022;AF0907;1;l1
07/01/2022;AF0908;4;l3
07/01/2022;AF0909;2;l2
07/01/2022;AF0910;7;l3
07/01/2022;AF0911;6;l1
07/01/2022;AF0912;5;l4
07/01/2022;AF0913;2;l4
07/01/2022;AF0914;4;l1
07/01/2022;AF0915;1;l3
07/01/2022;AF0916;3;l1
07/01/2022;AF0917;2;l2
07/01/2022;AF0918;4;l2
07/01/2022;AF0919;6;l2
07/01/2022;AF0920;2;l2
07/01/2022;AF0921;1;l5
07/01/2022;AF0922;9;l1
07/01/2022;AF0923;6;l5
07/01/2022;AF0924;5;l1
07/01/2022;AF0925;9;l4
07/01/2022;AF0926;4;l4
07/01/2022;AF0927;3;l5
07/01/2022;AF0928;3;l4
07/01/2022;AF0929;2;l4
07/01/2022;AF0930;6;l3
07/01/2022;AF0931;5;l4
07/01/2022;AF0932;6;l5
07/01/2022;AF0933;2;l1
07/01/2022;AF0934;1;l2
07/01/2022;AF0935;2;l1
07/01/2022;AF0936;7;l5
07/01/2022;AF0937;4;l4
07/01/2022;AF0938;3;l2
07/01/2022;AF0939;2;l3
07/01/2022;AF0940;5;l4
07/01/2022;AF0941;5;l5
07/01/2022;AF0942;3;l3
08/01/2022;AF0943;6;l4
08/01/2022;AF0944;1;l5
08/01/2022;AF0945;6;l5
08/01/2022;AF0946;7;l5
08/01/2022;AF0947;1;l2
08/01/2022;AF0948;1;l3
08/01/2022;AF0949;1;l4
08/01/2022;AF0950;6;l5
08/01/2022;AF0951;2;l2
08/01/2022;AF0952;6;l2
08/01/2022;AF0953;1;l2
08/01/2022;AF0954;3;l4
08/01/2022;AF0955;6;l5
08/01/2022;AF0956;5;l2
08/01/2022;AF0957;1;l4
08/01/2022;AF0958;7;l5
08/01/2022;AF0959;1;l5
08/01/2022;AF0960;5;l2
08/01/2022;AF0961;5;l1
08/01/2022;AF0962;5;l4
08/01/2022;AF0963;4;l1
08/01/2022;AF0964;5;l1
08/01/2022;AF0965;1;l2
08/01/2022;AF0966;7;l4
08/01/2022;AF0967;6;l3
08/01/2022;AF0968;2;l3
08/01/2022;AF0969;2;l4
08/01/2022;AF0970;6;l5
08/01/2022;AF0971;3;l2
08/01/2022;AF0972;9;l4
08/01/2022;AF0973;5;l5
08/01/2022;AF0974;9;l5
08/01/2022;AF0975;1;l1
08/01/2022;AF0976;5;l2
08/01/2022;AF0977;3;l5
08/01/2022;AF0978;2;l2
08/01/2022;AF0979;2;l2
08/01/2022;AF0980;2;l2
08/01/2022;AF0981;1;l2
08/01/2022;AF0982;1;l3
08/01/2022;AF0983;9;l5
08/01/2022;AF0984;7;l5
08/01/2022;AF0985;4;l5
08/01/2022;AF0986;4;l1
08/01/2022;AF0987;3;l2
08/01/2022;AF0988;2;l3
08/01/2022;AF0989;3;l3
08/01/2022;AF0990;6;l5
08/01/2022;AF0991;7;l4
08/01/2022;AF0992;4;l5
08/01/2022;AF0993;4;l1
08/01/2022;AF0994;2;l5
08/01/2022;AF0995;1;l3
08/01/2022;AF0996;2;l3
08/01/2022;AF0997;3;l5
08/01/2022;AF0998;2;l3
08/01/2022;AF0999;9;l2
08/01/2022;AF1000;5;l3
08/01/2022;AF1001;4;l1
08/01/2022;AF1002;2;l5
08/01/2022;AF1003;5;l1
08/01/2022;AF1004;5;l1
08/01/2022;AF1005;9;l5
08/01/2022;AF1006;7;l3
08/01/2022;AF1007;6;l5
08/01/2022;AF1008;7;l3
08/01/2022;AF1009;9;l1
08/01/2022;AF1010;5;l5
08/01/2022;AF1011;7;l3
08/01/2022;AF1012;3;l3
08/01/2022;AF1013;1;l4
08/01/2022;AF1014;1;l4
08/01/2022;AF1015;9;l1
08/01/2022;AF1016;7;l5
08/01/2022;AF1017;4;l1
08/01/2022;AF1018;1;l1
08/01/2022;AF1019;3;l2
08/01/2022;AF1020;2;l5
08/01/2022;AF1021;3;l5
08/01/2022;AF1022;6;l2
08/01/2022;AF1023;2;l3
08/01/2022;AF1024;2;l2
08/01/2022;AF1025;2;l2
08/01/2022;AF1026;2;l5
08/01/2022;AF1027;6;l5
08/01/2022;AF1028;1;l3
08/01/2022;AF1029;7;l1
08/01/2022;AF1030;6;l3
08/01/2022;AF1031;6;l5
08/01/2022;AF1032;1;l2
08/01/2022;AF1033;4;l1
08/01/2022;AF1034;9;l4
08/01/2022;AF1035;5;l5
08/01/2022;AF1036;3;l3
08/01/2022;AF1037;2;l2
08/01/2022;AF1038;2;l4
08/01/2022;AF1039;1;l3
08/01/2022;AF1040;6;l3
08/01/2022;AF1041;2;l3
08/01/2022;AF1042;9;l1
08/01/2022;AF1043;3;l2
08/01/2022;AF1044;7;l2
08/01/2022;AF1045;3;l2
08/01/2022;AF1046;3;l3
08/01/2022;AF1047;4;l3
08/01/2022;AF1048;5;l1
08/01/2022;AF1049;3;l2
08/01/2022;AF1050;7;l3
08/01/2022;AF1051;5;l4
08/01/2022;AF1052;3;l2
08/01/2022;AF1053;3;l1
08/01/2022;AF1054;2;l2
08/01/2022;AF1055;6;l2
08/01/2022;AF1056;1;l2
08/01/2022;AF1057;2;l4
08/01/2022;AF1058;7;l3
08/01/2022;AF1059;2;l1
08/01/2022;AF1060;4;l3
08/01/2022;AF1061;7;l1
08/01/2022;AF1062;3;l2
08/01/2022;AF1063;9;l1
08/01/2022;AF1064;9;l2
08/01/2022;AF1065;2;l1
08/01/2022;AF1066;5;l3
08/01/2022;AF1067;4;l4
08/01/2022;AF1068;6;l2
08/01/2022;AF1069;2;l3
08/01/2022;AF1070;3;l2
08/01/2022;AF1071;1;l1
08/01/2022;AF1072;5;l1
08/01/2022;AF1073;4;l1
08/01/2022;AF1074;2;l3
08/01/2022;AF1075;9;l4
08/01/2022;AF1076;2;l3
08/01/2022;AF1077;7;l2
08/01/2022;AF1078;3;l2
08/01/2022;AF1079;2;l2
08/01/2022;AF1080;4;l4
08/01/2022;AF1081;5;l1
08/01/2022;AF1082;9;l1
08/01/2022;AF1083;7;l3
08/01/2022;AF1084;6;l1
08/01/2022;AF1085;2;l2
08/01/2022;AF1086;3;l2
08/01/2022;AF1087;6;l1
08/01/2022;AF1088;3;l3
08/01/2022;AF1089;9;l3
08/01/2022;AF1090;7;l2
08/01/2022;AF1091;2;l3
08/01/2022;AF1092;3;l3
08/01/2022;AF1093;9;l3
08/01/2022;AF1094;2;l4
09/01/2022;AF1095;5;l2
09/01/2022;AF1096;2;l4
09/01/2022;AF1097;1;l3
09/01/2022;AF1098;3;l2
09/01/2022;AF1099;2;l1
09/01/2022;AF1100;6;l1
09/01/2022;AF1101;1;l2
09/01/2022;AF1102;2;l3
09/01/2022;AF1103;1;l1
09/01/2022;AF1104;6;l1
09/01/2022;AF1105;7;l2
09/01/2022;AF1106;1;l2
09/01/2022;AF1107;7;l4
09/01/2022;AF1108;2;l4
09/01/2022;AF1109;9;l2
09/01/2022;AF1110;3;l3
09/01/2022;AF1111;6;l1
09/01/2022;AF1112;6;l3
09/01/2022;AF1113;1;l1
09/01/2022;AF1114;3;l2
09/01/2022;AF1115;3;l1
09/01/2022;AF1116;5;l3
09/01/2022;AF1117;2;l1
09/01/2022;AF1118;3;l1
09/01/2022;AF1119;2;l1
09/01/2022;AF1120;7;l2
09/01/2022;AF1121;3;l1
09/01/2022;AF1122;4;l3
09/01/2022;AF1123;2;l3
09/01/2022;AF1124;2;l1
09/01/2022;AF1125;4;l2
09/01/2022;AF1126;7;l1
09/01/2022;AF1127;2;l2
09/01/2022;AF1128;2;l1
09/01/2022;AF1129;5;l1
09/01/2022;AF1130;4;l3
09/01/2022;AF1131;4;l2
09/01/2022;AF1132;5;l3
09/01/2022;AF1133;2;l3
09/01/2022;AF1134;5;l3
09/01/2022;AF1135;5;l2
09/01/2022;AF1136;5;l2
09/01/2022;AF1137;9;l3
09/01/2022;AF1138;3;l1
09/01/2022;AF1139;5;l2
09/01/2022;AF1140;1;l1
09/01/2022;AF1141;4;l1
09/01/2022;AF1142;4;l2
09/01/2022;AF1143;2;l2
09/01/2022;AF1144;4;l2
09/01/2022;AF1145;7;l2
09/01/2022;AF1146;2;l3
09/01/2022;AF1147;9;l1
09/01/2022;AF1148;2;l2
09/01/2022;AF1149;3;l1
09/01/2022;AF1150;3;l2
09/01/2022;AF1151;1;l4
09/01/2022;AF1152;7;l1
09/01/2022;AF1153;3;l1
09/01/2022;AF1154;3;l2
09/01/2022;AF1155;5;l2
09/01/2022;AF1156;2;l4
09/01/2022;AF1157;1;l3
09/01/2022;AF1158;9;l2
09/01/2022;AF1159;3;l1
09/01/2022;AF1160;1;l2
09/01/2022;AF1161;2;l3
09/01/2022;AF1162;5;l3
09/01/2022;AF1163;3;l3
09/01/2022;AF1164;2;l3
09/01/2022;AF1165;9;l3
09/01/2022;AF1166;2;l3
09/01/2022;AF1167;1;l1
09/01/2022;AF1168;7;l2
09/01/2022;AF1169;6;l3
09/01/2022;AF1170;3;l2
09/01/2022;AF1171;3;l1
09/01/2022;AF1172;7;l3
09/01/2022;AF1173;7;l2
09/01/2022;AF1174;7;l1
09/01/2022;AF1175;3;l1
09/01/2022;AF1176;1;l4
09/01/2022;AF1177;2;l1
09/01/2022;AF1178;1;l2
09/01/2022;AF1179;4;l2
09/01/2022;AF1180;6;l2
09/01/2022;AF1181;2;l2
09/01/2022;AF1182;2;l2
09/01/2022;AF1183;3;l1
09/01/2022;AF1184;3;l3
09/01/2022;AF1185;2;l2
09/01/2022;AF1186;3;l1
09/01/2022;AF1187;6;l3
09/01/2022;AF1188;5;l4
09/01/2022;AF1189;1;l1
09/01/2022;AF1190;6;l3
09/01/2022;AF1191;4;l3
09/01/2022;AF1192;1;l2
09/01/2022;AF1193;6;l1
09/01/2022;AF1194;7;l1
09/01/2022;AF1195;3;l1
09/01/2022;AF1196;6;l1
09/01/2022;AF1197;2;l3
09/01/2022;AF1198;1;l4
09/01/2022;AF1199;3;l3
09/01/2022;AF1200;4;l3
09/01/2022;AF1201;6;l3
09/01/2022;AF1202;3;l2
09/01/2022;AF1203;4;l3
09/01/2022;AF1204;2;l2
09/01/2022;AF1205;6;l1
09/01/2022;AF1206;6;l1
09/01/2022;AF1207;6;l2
09/01/2022;AF1208;2;l3
09/01/2022;AF1209;3;l1
09/01/2022;AF1210;3;l3
09/01/2022;AF1211;5;l3
09/01/2022;AF1212;6;l2
10/01/2022;AF1213;2;l4
10/01/2022;AF1214;2;l2
10/01/2022;AF1215;3;l1
10/01/2022;AF1216;4;l1
10/01/2022;AF1217;5;l3
10/01/2022;AF1218;1;l3
10/01/2022;AF1219;6;l1
10/01/2022;AF1220;4;l1
10/01/2022;AF1221;2;l3
10/01/2022;AF1222;5;l3
10/01/2022;AF1223;7;l1
10/01/2022;AF1224;1;l1
10/01/2022;AF1225;9;l2
10/01/2022;AF1226;4;l4
10/01/2022;AF1227;5;l3
10/01/2022;AF1228;3;l3
10/01/2022;AF1229;9;l2
10/01/2022;AF1230;9;l1
10/01/2022;AF1231;2;l2
10/01/2022;AF1232;2;l3
10/01/2022;AF1233;2;l1
10/01/2022;AF1234;5;l3
10/01/2022;AF1235;9;l2
10/01/2022;AF1236;2;l3
10/01/2022;AF1237;3;l3
10/01/2022;AF1238;3;l3
10/01/2022;AF1239;2;l2
10/01/2022;AF1240;4;l1
10/01/2022;AF1241;9;l1
10/01/2022;AF1242;3;l2
10/01/2022;AF1243;3;l3
10/01/2022;AF1244;1;l1
10/01/2022;AF1245;9;l1
10/01/2022;AF1246;6;l3
10/01/2022;AF1247;3;l2
10/01/2022;AF1248;3;l1
10/01/2022;AF1249;2;l2
10/01/2022;AF1250;5;l3
10/01/2022;AF1251;3;l2
10/01/2022;AF1252;3;l1
10/01/2022;AF1253;2;l2
10/01/2022;AF1254;3;l1
10/01/2022;AF1255;3;l1
10/01/2022;AF1256;6;l1
10/01/2022;AF1257;6;l3
10/01/2022;AF1258;2;l4
10/01/2022;AF1259;2;l2
10/01/2022;AF1260;2;l3
10/01/2022;AF1261;3;l1
10/01/2022;AF1262;3;l3
10/01/2022;AF1263;2;l2
10/01/2022;AF1264;9;l2
10/01/2022;AF1265;1;l2
10/01/2022;AF1266;7;l3
10/01/2022;AF1267;2;l1
10/01/2022;AF1268;4;l1
10/01/2022;AF1269;7;l3
10/01/2022;AF1270;6;l1
10/01/2022;AF1271;1;l4
10/01/2022;AF1272;9;l1
10/01/2022;AF1273;9;l3
10/01/2022;AF1274;2;l2
10/01/2022;AF1275;2;l2
10/01/2022;AF1276;5;l3
10/01/2022;AF1277;5;l4
10/01/2022;AF1278;9;l2
10/01/2022;AF1279;3;l3
10/01/2022;AF1280;6;l4
10/01/2022;AF1281;7;l1
10/01/2022;AF1282;7;l3
10/01/2022;AF1283;9;l3
10/01/2022;AF1284;9;l1
10/01/2022;AF1285;3;l2
10/01/2022;AF1286;9;l2
10/01/2022;AF1287;6;l4
10/01/2022;AF1288;3;l2
10/01/2022;AF1289;4;l3
10/01/2022;AF1290;9;l3
10/01/2022;AF1291;7;l1
10/01/2022;AF1292;1;l2
10/01/2022;AF1293;5;l1
10/01/2022;AF1294;4;l1
10/01/2022;AF1295;2;l1
10/01/2022;AF1296;5;l2
10/01/2022;AF1297;9;l2
10/01/2022;AF1298;6;l1
10/01/2022;AF1299;5;l3
10/01/2022;AF1300;9;l4
10/01/2022;AF1301;1;l4
10/01/2022;AF1302;9;l1
10/01/2022;AF1303;7;l2
10/01/2022;AF1304;1;l2
10/01/2022;AF1305;3;l1
10/01/2022;AF1306;3;l2
10/01/2022;AF1307;9;l2
10/01/2022;AF1308;6;l1
10/01/2022;AF1309;3;l3
10/01/2022;AF1310;5;l2
10/01/2022;AF1311;3;l3
10/01/2022;AF1312;4;l3
10/01/2022;AF1313;4;l1
10/01/2022;AF1314;1;l1
10/01/2022;AF1315;9;l3
10/01/2022;AF1316;7;l4
10/01/2022;AF1317;9;l2
10/01/2022;AF1318;3;l2
10/01/2022;AF1319;3;l2
10/01/2022;AF1320;7;l3
10/01/2022;AF1321;2;l1
10/01/2022;AF1322;2;l1
10/01/2022;AF1323;7;l1
10/01/2022;AF1324;5;l2
10/01/2022;AF1325;2;l2
10/01/2022;AF1326;3;l3
10/01/2022;AF1327;5;l3
10/01/2022;AF1328;7;l3
10/01/2022;AF1329;3;l2
10/01/2022;AF1330;6;l3
10/01/2022;AF1331;9;l2
10/01/2022;AF1332;9;l3
10/01/2022;AF1333;5;l4
10/01/2022;AF1334;2;l3
10/01/2022;AF1335;5;l3
10/01/2022;AF1336;5;l1
10/01/2022;AF1337;5;l1
10/01/2022;AF1338;2;l2
10/01/2022;AF1339;6;l3
10/01/2022;AF1340;2;l1
10/01/2022;AF1341;3;l2
10/01/2022;AF1342;2;l4
10/01/2022;AF1343;5;l4
10/01/2022;AF1344;2;l2
10/01/2022;AF1345;3;l1
10/01/2022;AF1346;4;l2
10/01/2022;AF1347;7;l1
10/01/2022;AF1348;2;l2
10/01/2022;AF1349;2;l1
10/01/2022;AF1350;1;l1
10/01/2022;AF1351;3;l1
10/01/2022;AF1352;6;l2
10/01/2022;AF1353;5;l4
11/01/2022;AF1354;2;l3
11/01/2022;AF1355;6;l3
11/01/2022;AF1356;4;l2
11/01/2022;AF1357;5;l3
11/01/2022;AF1358;1;l4
11/01/2022;AF1359;2;l1
11/01/2022;AF1360;2;l3
11/01/2022;AF1361;2;l4
11/01/2022;AF1362;4;l3
11/01/2022;AF1363;2;l3
11/01/2022;AF1364;4;l3
11/01/2022;AF1365;4;l1
11/01/2022;AF1366;3;l2
11/01/2022;AF1367;7;l2
11/01/2022;AF1368;9;l2
11/01/2022;AF1369;9;l4
11/01/2022;AF1370;9;l1
11/01/2022;AF1371;3;l1
11/01/2022;AF1372;2;l1
11/01/2022;AF1373;7;l2
11/01/2022;AF1374;3;l1
11/01/2022;AF1375;3;l1
11/01/2022;AF1376;3;l1
11/01/2022;AF1377;6;l1
11/01/2022;AF1378;3;l1
11/01/2022;AF1379;9;l3
11/01/2022;AF1380;2;l2
11/01/2022;AF1381;6;l1
11/01/2022;AF1382;3;l1
11/01/2022;AF1383;1;l2
11/01/2022;AF1384;5;l1
11/01/2022;AF1385;5;l2
11/01/2022;AF1386;6;l2
11/01/2022;AF1387;5;l3
11/01/2022;AF1388;7;l3
11/01/2022;AF1389;3;l1
11/01/2022;AF1390;5;l1
11/01/2022;AF1391;2;l1
11/01/2022;AF1392;3;l4
11/01/2022;AF1393;6;l2
11/01/2022;AF1394;2;l2
11/01/2022;AF1395;5;l2
11/01/2022;AF1396;2;l3
11/01/2022;AF1397;9;l3
11/01/2022;AF1398;9;l2
11/01/2022;AF1399;9;l1
11/01/2022;AF1400;2;l1
11/01/2022;AF1401;4;l3
11/01/2022;AF1402;4;l4
11/01/2022;AF1403;2;l3
11/01/2022;AF1404;5;l1
11/01/2022;AF1405;5;l2
11/01/2022;AF1406;3;l2
11/01/2022;AF1407;9;l1
11/01/2022;AF1408;4;l3
11/01/2022;AF1409;9;l1
11/01/2022;AF1410;2;l2
11/01/2022;AF1411;3;l4
11/01/2022;AF1412;7;l2
11/01/2022;AF1413;9;l3
11/01/2022;AF1414;2;l3
11/01/2022;AF1415;3;l3
11/01/2022;AF1416;3;l1
11/01/2022;AF1417;3;l1
11/01/2022;AF1418;4;l2
11/01/2022;AF1419;2;l3
11/01/2022;AF1420;5;l3
11/01/2022;AF1421;1;l1
11/01/2022;AF1422;3;l2
11/01/2022;AF1423;9;l2
11/01/2022;AF1424;2;l1
11/01/2022;AF1425;9;l3
11/01/2022;AF1426;4;l4
11/01/2022;AF1427;2;l4
11/01/2022;AF1428;4;l1
11/01/2022;AF1429;5;l1
11/01/2022;AF1430;3;l2
11/01/2022;AF1431;6;l1
11/01/2022;AF1432;3;l2
11/01/2022;AF1433;2;l1
11/01/2022;AF1434;6;l3
11/01/2022;AF1435;9;l1
11/01/2022;AF1436;5;l1
11/01/2022;AF1437;9;l1
11/01/2022;AF1438;7;l3
11/01/2022;AF1439;2;l2
11/01/2022;AF1440;7;l3
11/01/2022;AF1441;5;l2
11/01/2022;AF1442;3;l2
11/01/2022;AF1443;7;l1
11/01/2022;AF1444;7;l3
11/01/2022;AF1445;7;l2
11/01/2022;AF1446;6;l2
11/01/2022;AF1447;2;l1
11/01/2022;AF1448;5;l2
11/01/2022;AF1449;3;l4
11/01/2022;AF1450;2;l3
11/01/2022;AF1451;2;l1
11/01/2022;AF1452;5;l4
11/01/2022;AF1453;4;l1
11/01/2022;AF1454;3;l1
11/01/2022;AF1455;3;l4
11/01/2022;AF1456;5;l1
11/01/2022;AF1457;2;l3
11/01/2022;AF1458;6;l3
11/01/2022;AF1459;9;l3
11/01/2022;AF1460;3;l2
11/01/2022;AF1461;6;l1
11/01/2022;AF1462;3;l1
11/01/2022;AF1463;2;l3
11/01/2022;AF1464;7;l3
11/01/2022;AF1465;1;l2
11/01/2022;AF1466;3;l2
11/01/2022;AF1467;4;l3
11/01/2022;AF1468;7;l2
11/01/2022;AF1469;9;l1
11/01/2022;AF1470;7;l1
11/01/2022;AF1471;7;l1
11/01/2022;AF1472;9;l3
11/01/2022;AF1473;2;l1
11/01/2022;AF1474;3;l1
11/01/2022;AF1475;2;l1
11/01/2022;AF1476;1;l1
11/01/2022;AF1477;7;l3
11/01/2022;AF1478;4;l1
11/01/2022;AF1479;1;l2
11/01/2022;AF1480;2;l2
11/01/2022;AF1481;9;l1
11/01/2022;AF1482;6;l3
11/01/2022;AF1483;1;l2
11/01/2022;AF1484;1;l3
11/01/2022;AF1485;7;l3
11/01/2022;AF1486;5;l1
11/01/2022;AF1487;4;l1
11/01/2022;AF1488;2;l1
11/01/2022;AF1489;2;l3
11/01/2022;AF1490;3;l4
11/01/2022;AF1491;9;l1
11/01/2022;AF1492;6;l1
11/01/2022;AF1493;7;l3
11/01/2022;AF1494;7;l2
11/01/2022;AF1495;2;l1
11/01/2022;AF1496;5;l2
11/01/2022;AF1497;5;l1
11/01/2022;AF1498;5;l3
11/01/2022;AF1499;6;l3
11/01/2022;AF1500;2;l1
11/01/2022;AF1501;3;l1
11/01/2022;AF1502;1;l3
11/01/2022;AF1503;6;l3
11/01/2022;AF1504;9;l3
11/01/2022;AF1505;4;l4
11/01/2022;AF1506;9;l1
11/01/2022;AF1507;3;l3
11/01/2022;AF1508;9;l2
11/01/2022;AF1509;5;l1
11/01/2022;AF1510;3;l3
11/01/2022;AF1511;3;l1
11/01/2022;AF1512;4;l2
12/01/2022;AF1513;1;l4
12/01/2022;AF1514;3;l2
12/01/2022;AF1515;2;l1
12/01/2022;AF1516;9;l3
12/01/2022;AF1517;4;l1
12/01/2022;AF1518;9;l3
12/01/2022;AF1519;3;l3
12/01/2022;AF1520;7;l2
12/01/2022;AF1521;2;l2
12/01/2022;AF1522;5;l1
12/01/2022;AF1523;1;l2
12/01/2022;AF1524;1;l1
12/01/2022;AF1525;6;l2
12/01/2022;AF1526;2;l3
12/01/2022;AF1527;4;l3
12/01/2022;AF1528;2;l3
12/01/2022;AF1529;1;l1
12/01/2022;AF1530;3;l2
12/01/2022;AF1531;1;l1
12/01/2022;AF1532;2;l4
12/01/2022;AF1533;3;l2
12/01/2022;AF1534;6;l1
12/01/2022;AF1535;2;l4
12/01/2022;AF1536;2;l3
12/01/2022;AF1537;6;l1
12/01/2022;AF1538;2;l1
12/01/2022;AF1539;5;l3
12/01/2022;AF1540;3;l2
12/01/2022;AF1541;7;l1
12/01/2022;AF1542;9;l3
12/01/2022;AF1543;3;l3
12/01/2022;AF1544;3;l2
12/01/2022;AF1545;4;l3
12/01/2022;AF1546;2;l2
12/01/2022;AF1547;2;l3
12/01/2022;AF1548;6;l3
12/01/2022;AF1549;5;l1
12/01/2022;AF1550;9;l1
12/01/2022;AF1551;5;l4
12/01/2022;AF1552;2;l2
12/01/2022;AF1553;1;l2
12/01/2022;AF1554;3;l4
12/01/2022;AF1555;1;l1
12/01/2022;AF1556;4;l2
12/01/2022;AF1557;7;l3
12/01/2022;AF1558;9;l1
12/01/2022;AF1559;3;l3
12/01/2022;AF1560;6;l4
12/01/2022;AF1561;3;l4
12/01/2022;AF1562;1;l2
12/01/2022;AF1563;6;l1
12/01/2022;AF1564;2;l3
12/01/2022;AF1565;5;l1
12/01/2022;AF1566;5;l1
12/01/2022;AF1567;2;l2
12/01/2022;AF1568;2;l3
12/01/2022;AF1569;2;l1
12/01/2022;AF1570;7;l2
12/01/2022;AF1571;9;l3
12/01/2022;AF1572;4;l2
12/01/2022;AF1573;2;l1
12/01/2022;AF1574;7;l2
12/01/2022;AF1575;3;l4
12/01/2022;AF1576;4;l1
12/01/2022;AF1577;5;l2
12/01/2022;AF1578;4;l3
12/01/2022;AF1579;2;l1
12/01/2022;AF1580;2;l1
12/01/2022;AF1581;5;l2
12/01/2022;AF1582;3;l2
12/01/2022;AF1583;3;l1
12/01/2022;AF1584;4;l2
12/01/2022;AF1585;1;l1
12/01/2022;AF1586;2;l1
12/01/2022;AF1587;3;l3
12/01/2022;AF1588;5;l1
12/01/2022;AF1589;9;l3
12/01/2022;AF1590;9;l1
12/01/2022;AF1591;5;l3
12/01/2022;AF1592;6;l1
12/01/2022;AF1593;5;l1
12/01/2022;AF1594;3;l2
12/01/2022;AF1595;2;l4
12/01/2022;AF1596;2;l2
12/01/2022;AF1597;4;l2
12/01/2022;AF1598;3;l1
12/01/2022;AF1599;2;l1
12/01/2022;AF1600;4;l1
12/01/2022;AF1601;1;l3
12/01/2022;AF1602;3;l3
12/01/2022;AF1603;9;l1
12/01/2022;AF1604;9;l2
12/01/2022;AF1605;5;l3
12/01/2022;AF1606;3;l3
12/01/2022;AF1607;3;l2
12/01/2022;AF1608;3;l2
12/01/2022;AF1609;4;l3
12/01/2022;AF1610;3;l1
12/01/2022;AF1611;3;l2
12/01/2022;AF1612;7;l3
12/01/2022;AF1613;6;l2
12/01/2022;AF1614;3;l4
12/01/2022;AF1615;5;l1
12/01/2022;AF1616;3;l3
12/01/2022;AF1617;7;l3
12/01/2022;AF1618;6;l1
12/01/2022;AF1619;2;l1
12/01/2022;AF1620;7;l2
12/01/2022;AF1621;2;l3
12/01/2022;AF1622;2;l2
12/01/2022;AF1623;2;l1
12/01/2022;AF1624;9;l3
12/01/2022;AF1625;4;l2
12/01/2022;AF1626;3;l3
13/01/2022;AF1627;3;l3
13/01/2022;AF1628;3;l3
13/01/2022;AF1629;1;l1
13/01/2022;AF1630;7;l1
13/01/2022;AF1631;6;l1
13/01/2022;AF1632;6;l1
13/01/2022;AF1633;2;l4
13/01/2022;AF1634;7;l2
13/01/2022;AF1635;3;l3
13/01/2022;AF1636;6;l3
13/01/2022;AF1637;7;l1
13/01/2022;AF1638;7;l3
13/01/2022;AF1639;4;l1
13/01/2022;AF1640;2;l3
