DATA_VENDA;COD_VENDA;COD_PRODUTO;COD_VENDEDOR;CIDADE_LOJA
05/01/2022;100615;4;500004;São Paulo
05/01/2022;100616;10;500015;Porto Alegre
05/01/2022;100617;8;500012;Belo Horizonte
05/01/2022;100618;6;500008;Porto Alegre
05/01/2022;100619;4;500005;Porto Alegre
05/01/2022;100620;9;500012;Porto Alegre
05/01/2022;100621;4;500006;São Paulo
05/01/2022;100622;2;500004;Porto Alegre
05/01/2022;100623;4;500009;São Paulo
05/01/2022;100624;6;500015;São Paulo
05/01/2022;100625;9;500002;São Paulo
05/01/2022;100626;7;500001;Porto Alegre
05/01/2022;100627;3;500003;São Paulo
05/01/2022;100628;2;500002;Rio de Janeiro
05/01/2022;100629;1;500010;Porto Alegre
05/01/2022;100630;3;500005;São Paulo
05/01/2022;100631;8;500005;Rio de Janeiro
05/01/2022;100632;1;500009;Porto Alegre
05/01/2022;100633;7;500012;São Paulo
05/01/2022;100634;10;500001;São Paulo
05/01/2022;100635;5;500007;São Paulo
05/01/2022;100636;5;500005;Rio de Janeiro
05/01/2022;100637;2;500014;São Paulo
05/01/2022;100638;6;500007;São Paulo
05/01/2022;100639;6;500001;São Paulo
05/01/2022;100640;1;500015;São Paulo
05/01/2022;100641;4;500012;São Paulo
05/01/2022;100642;7;500008;Porto Alegre
05/01/2022;100643;4;500002;São Paulo
05/01/2022;100644;1;500010;Belo Horizonte
05/01/2022;100645;1;500011;São Paulo
05/01/2022;100646;5;500014;Rio de Janeiro
05/01/2022;100647;8;500013;São Paulo
05/01/2022;100648;3;500003;Belo Horizonte
05/01/2022;100649;1;500010;Porto Alegre
05/01/2022;100650;5;500010;Belo Horizonte
05/01/2022;100651;2;500010;Belo Horizonte
05/01/2022;100652;5;500003;Belo Horizonte
05/01/2022;100653;1;500003;Belo Horizonte
05/01/2022;100654;1;500003;Porto Alegre
05/01/2022;100655;5;500009;Belo Horizonte
05/01/2022;100656;5;500008;São Paulo
05/01/2022;100657;9;500012;Rio de Janeiro
05/01/2022;100658;3;500008;Rio de Janeiro
05/01/2022;100659;1;500012;São Paulo
05/01/2022;100660;1;500009;Porto Alegre
05/01/2022;100661;6;500001;Rio de Janeiro
05/01/2022;100662;8;500005;Rio de Janeiro
05/01/2022;100663;4;500002;Porto Alegre
05/01/2022;100664;6;500012;Rio de Janeiro
05/01/2022;100665;9;500014;Porto Alegre
05/01/2022;100666;6;500011;Rio de Janeiro
05/01/2022;100667;5;500007;São Paulo
05/01/2022;100668;6;500009;Porto Alegre
05/01/2022;100669;6;500013;Rio de Janeiro
05/01/2022;100670;3;500006;São Paulo
05/01/2022;100671;4;500003;São Paulo
05/01/2022;100672;8;500010;São Paulo
05/01/2022;100673;5;500007;São Paulo
05/01/2022;100674;5;500013;São Paulo
05/01/2022;100675;1;500011;Belo Horizonte
05/01/2022;100676;8;500004;Belo Horizonte
05/01/2022;100677;1;500015;São Paulo
05/01/2022;100678;1;500014;Belo Horizonte
05/01/2022;100679;1;500002;Belo Horizonte
05/01/2022;100680;5;500008;Porto Alegre
05/01/2022;100681;9;500008;Porto Alegre
05/01/2022;100682;10;500005;Rio de Janeiro
05/01/2022;100683;3;500004;Rio de Janeiro
05/01/2022;100684;3;500015;Porto Alegre
05/01/2022;100685;2;500002;Rio de Janeiro
06/01/2022;100686;1;500015;Rio de Janeiro
06/01/2022;100687;2;500005;Rio de Janeiro
06/01/2022;100688;6;500008;São Paulo
06/01/2022;100689;1;500011;Rio de Janeiro
06/01/2022;100690;4;500010;Porto Alegre
06/01/2022;100691;9;500013;Rio de Janeiro
06/01/2022;100692;1;500013;Rio de Janeiro
06/01/2022;100693;10;500012;São Paulo
06/01/2022;100694;1;500008;Belo Horizonte
06/01/2022;100695;7;500008;Porto Alegre
06/01/2022;100696;1;500002;Rio de Janeiro
06/01/2022;100697;4;500007;Rio de Janeiro
06/01/2022;100698;7;500015;Porto Alegre
06/01/2022;100699;5;500002;Rio de Janeiro
06/01/2022;100700;1;500006;Belo Horizonte
06/01/2022;100701;4;500004;Porto Alegre
06/01/2022;100702;2;500004;Belo Horizonte
06/01/2022;100703;1;500013;Rio de Janeiro
06/01/2022;100704;10;500012;São Paulo
06/01/2022;100705;9;500007;São Paulo
06/01/2022;100706;3;500007;São Paulo
06/01/2022;100707;7;500004;São Paulo
06/01/2022;100708;9;500012;Rio de Janeiro
06/01/2022;100709;9;500011;São Paulo
06/01/2022;100710;1;500008;Belo Horizonte
06/01/2022;100711;7;500013;Belo Horizonte
06/01/2022;100712;7;500001;Rio de Janeiro
06/01/2022;100713;6;500001;Porto Alegre
06/01/2022;100714;6;500004;Belo Horizonte
06/01/2022;100715;9;500010;São Paulo
06/01/2022;100716;6;500005;Rio de Janeiro
06/01/2022;100717;5;500015;São Paulo
06/01/2022;100718;5;500005;Belo Horizonte
06/01/2022;100719;8;500014;Porto Alegre
06/01/2022;100720;7;500005;São Paulo
06/01/2022;100721;8;500005;São Paulo
06/01/2022;100722;4;500007;Belo Horizonte
06/01/2022;100723;1;500004;Porto Alegre
06/01/2022;100724;6;500010;Rio de Janeiro
06/01/2022;100725;4;500015;Belo Horizonte
06/01/2022;100726;6;500005;Rio de Janeiro
06/01/2022;100727;1;500008;São Paulo
06/01/2022;100728;1;500014;Rio de Janeiro
06/01/2022;100729;1;500003;Belo Horizonte
06/01/2022;100730;3;500014;Belo Horizonte
06/01/2022;100731;5;500002;Porto Alegre
06/01/2022;100732;5;500010;São Paulo
06/01/2022;100733;10;500001;Porto Alegre
06/01/2022;100734;10;500014;Porto Alegre
06/01/2022;100735;1;500009;Rio de Janeiro
06/01/2022;100736;3;500004;São Paulo
06/01/2022;100737;7;500014;São Paulo
06/01/2022;100738;4;500015;Rio de Janeiro
06/01/2022;100739;9;500004;Belo Horizonte
06/01/2022;100740;7;500007;Porto Alegre
06/01/2022;100741;4;500012;Rio de Janeiro
06/01/2022;100742;7;500003;Rio de Janeiro
06/01/2022;100743;4;500008;Belo Horizonte
06/01/2022;100744;5;500007;Rio de Janeiro
06/01/2022;100745;6;500004;São Paulo
06/01/2022;100746;9;500011;Porto Alegre
06/01/2022;100747;2;500015;Belo Horizonte
06/01/2022;100748;6;500005;Porto Alegre
06/01/2022;100749;4;500008;São Paulo
06/01/2022;100750;9;500004;Belo Horizonte
06/01/2022;100751;8;500004;Rio de Janeiro
06/01/2022;100752;1;500003;Rio de Janeiro
06/01/2022;100753;8;500013;São Paulo
06/01/2022;100754;5;500003;Porto Alegre
06/01/2022;100755;5;500013;Rio de Janeiro
06/01/2022;100756;3;500002;São Paulo
06/01/2022;100757;1;500013;São Paulo
06/01/2022;100758;5;500005;Rio de Janeiro
06/01/2022;100759;3;500001;São Paulo
06/01/2022;100760;8;500015;São Paulo
06/01/2022;100761;6;500005;Belo Horizonte
06/01/2022;100762;1;500013;São Paulo
06/01/2022;100763;4;500008;Rio de Janeiro
06/01/2022;100764;5;500010;Porto Alegre
06/01/2022;100765;8;500011;São Paulo
06/01/2022;100766;5;500006;Porto Alegre
06/01/2022;100767;3;500005;Rio de Janeiro
06/01/2022;100768;6;500006;Porto Alegre
06/01/2022;100769;3;500004;São Paulo
06/01/2022;100770;7;500007;São Paulo
06/01/2022;100771;4;500010;Belo Horizonte
06/01/2022;100772;10;500002;Porto Alegre
06/01/2022;100773;5;500005;Rio de Janeiro
06/01/2022;100774;4;500003;São Paulo
06/01/2022;100775;4;500002;Porto Alegre
06/01/2022;100776;4;500002;São Paulo
06/01/2022;100777;7;500005;Rio de Janeiro
06/01/2022;100778;6;500014;São Paulo
06/01/2022;100779;4;500005;Porto Alegre
06/01/2022;100780;3;500004;Belo Horizonte
06/01/2022;100781;3;500006;São Paulo
06/01/2022;100782;9;500001;Belo Horizonte
06/01/2022;100783;1;500012;São Paulo
06/01/2022;100784;2;500012;Rio de Janeiro
06/01/2022;100785;1;500009;Rio de Janeiro
06/01/2022;100786;7;500011;Porto Alegre
06/01/2022;100787;3;500012;Belo Horizonte
06/01/2022;100788;10;500015;Porto Alegre
06/01/2022;100789;5;500009;São Paulo
06/01/2022;100790;6;500015;São Paulo
06/01/2022;100791;8;500014;São Paulo
06/01/2022;100792;8;500006;Rio de Janeiro
06/01/2022;100793;7;500006;Porto Alegre
06/01/2022;100794;7;500005;Belo Horizonte
06/01/2022;100795;4;500009;Porto Alegre
06/01/2022;100796;8;500005;Rio de Janeiro
06/01/2022;100797;9;500004;São Paulo
06/01/2022;100798;7;500009;Porto Alegre
06/01/2022;100799;4;500015;Porto Alegre
06/01/2022;100800;2;500009;Belo Horizonte
06/01/2022;100801;5;500015;Belo Horizonte
06/01/2022;100802;8;500013;São Paulo
06/01/2022;100803;6;500003;Porto Alegre
06/01/2022;100804;8;500015;São Paulo
06/01/2022;100805;7;500002;Belo Horizonte
06/01/2022;100806;9;500008;São Paulo
06/01/2022;100807;1;500002;São Paulo
06/01/2022;100808;2;500010;Rio de Janeiro
06/01/2022;100809;1;500014;Rio de Janeiro
06/01/2022;100810;2;500002;Belo Horizonte
06/01/2022;100811;5;500008;Rio de Janeiro
06/01/2022;100812;7;500007;Belo Horizonte
06/01/2022;100813;7;500006;São Paulo
06/01/2022;100814;8;500010;Rio de Janeiro
06/01/2022;100815;10;500012;São Paulo
06/01/2022;100816;8;500014;Porto Alegre
07/01/2022;100817;10;500012;São Paulo
07/01/2022;100818;9;500007;São Paulo
07/01/2022;100819;7;500011;Rio de Janeiro
07/01/2022;100820;1;500009;Rio de Janeiro
07/01/2022;100821;8;500002;Belo Horizonte
07/01/2022;100822;8;500008;Porto Alegre
07/01/2022;100823;7;500006;São Paulo
07/01/2022;100824;5;500014;Belo Horizonte
07/01/2022;100825;4;500011;Rio de Janeiro
07/01/2022;100826;2;500001;São Paulo
07/01/2022;100827;1;500009;Belo Horizonte
07/01/2022;100828;7;500007;Belo Horizonte
07/01/2022;100829;5;500010;Belo Horizonte
07/01/2022;100830;6;500001;Belo Horizonte
07/01/2022;100831;6;500007;Rio de Janeiro
07/01/2022;100832;6;500009;São Paulo
07/01/2022;100833;7;500009;Belo Horizonte
07/01/2022;100834;3;500008;Rio de Janeiro
07/01/2022;100835;8;500002;São Paulo
07/01/2022;100836;2;500007;Porto Alegre
07/01/2022;100837;3;500012;Rio de Janeiro
07/01/2022;100838;7;500005;Porto Alegre
07/01/2022;100839;10;500009;Porto Alegre
07/01/2022;100840;5;500002;São Paulo
07/01/2022;100841;6;500013;São Paulo
07/01/2022;100842;6;500005;Rio de Janeiro
07/01/2022;100843;7;500012;Belo Horizonte
07/01/2022;100844;7;500002;Rio de Janeiro
07/01/2022;100845;4;500007;Porto Alegre
07/01/2022;100846;2;500002;Belo Horizonte
07/01/2022;100847;4;500010;Belo Horizonte
07/01/2022;100848;8;500006;Porto Alegre
07/01/2022;100849;6;500004;São Paulo
07/01/2022;100850;3;500004;Belo Horizonte
07/01/2022;100851;3;500001;São Paulo
07/01/2022;100852;4;500003;São Paulo
07/01/2022;100853;7;500002;São Paulo
07/01/2022;100854;6;500009;Porto Alegre
07/01/2022;100855;1;500001;Rio de Janeiro
07/01/2022;100856;1;500009;Belo Horizonte
07/01/2022;100857;2;500010;São Paulo
07/01/2022;100858;10;500015;Rio de Janeiro
07/01/2022;100859;10;500010;São Paulo
07/01/2022;100860;7;500012;Rio de Janeiro
07/01/2022;100861;1;500014;Porto Alegre
07/01/2022;100862;6;500010;Rio de Janeiro
07/01/2022;100863;6;500010;Rio de Janeiro
07/01/2022;100864;7;500006;Porto Alegre
07/01/2022;100865;6;500012;São Paulo
07/01/2022;100866;7;500012;São Paulo
07/01/2022;100867;8;500011;Belo Horizonte
07/01/2022;100868;7;500015;Belo Horizonte
07/01/2022;100869;4;500010;Rio de Janeiro
07/01/2022;100870;3;500011;São Paulo
07/01/2022;100871;5;500009;São Paulo
07/01/2022;100872;2;500003;São Paulo
07/01/2022;100873;7;500002;Porto Alegre
07/01/2022;100874;10;500003;Belo Horizonte
07/01/2022;100875;10;500008;Porto Alegre
07/01/2022;100876;6;500007;São Paulo
07/01/2022;100877;7;500012;Rio de Janeiro
07/01/2022;100878;8;500013;Porto Alegre
07/01/2022;100879;10;500013;Rio de Janeiro
07/01/2022;100880;10;500011;São Paulo
07/01/2022;100881;3;500004;Rio de Janeiro
07/01/2022;100882;3;500014;Belo Horizonte
07/01/2022;100883;4;500005;Belo Horizonte
07/01/2022;100884;9;500009;Belo Horizonte
07/01/2022;100885;2;500014;Belo Horizonte
07/01/2022;100886;7;500003;Porto Alegre
07/01/2022;100887;10;500002;Porto Alegre
07/01/2022;100888;9;500012;Rio de Janeiro
07/01/2022;100889;10;500010;Porto Alegre
07/01/2022;100890;5;500005;Porto Alegre
07/01/2022;100891;5;500003;Rio de Janeiro
07/01/2022;100892;7;500009;Rio de Janeiro
07/01/2022;100893;8;500008;Rio de Janeiro
07/01/2022;100894;9;500013;Rio de Janeiro
07/01/2022;100895;1;500002;São Paulo
07/01/2022;100896;10;500004;Belo Horizonte
07/01/2022;100897;5;500008;São Paulo
07/01/2022;100898;1;500004;São Paulo
07/01/2022;100899;3;500009;Porto Alegre
07/01/2022;100900;6;500007;Belo Horizonte
07/01/2022;100901;1;500002;Porto Alegre
07/01/2022;100902;6;500011;Porto Alegre
07/01/2022;100903;9;500002;Porto Alegre
07/01/2022;100904;4;500008;São Paulo
07/01/2022;100905;9;500002;Rio de Janeiro
07/01/2022;100906;10;500010;São Paulo
07/01/2022;100907;1;500003;Porto Alegre
07/01/2022;100908;4;500009;Rio de Janeiro
07/01/2022;100909;10;500005;São Paulo
07/01/2022;100910;7;500007;Rio de Janeiro
07/01/2022;100911;6;500001;Belo Horizonte
07/01/2022;100912;5;500012;Porto Alegre
07/01/2022;100913;2;500012;Rio de Janeiro
07/01/2022;100914;4;500001;Belo Horizonte
07/01/2022;100915;1;500008;Rio de Janeiro
07/01/2022;100916;3;500002;Rio de Janeiro
07/01/2022;100917;10;500004;Belo Horizonte
07/01/2022;100918;4;500006;São Paulo
07/01/2022;100919;6;500006;Belo Horizonte
07/01/2022;100920;10;500004;Rio de Janeiro
07/01/2022;100921;1;500014;Porto Alegre
07/01/2022;100922;9;500002;Porto Alegre
07/01/2022;100923;6;500015;Rio de Janeiro
07/01/2022;100924;5;500003;Porto Alegre
07/01/2022;100925;9;500011;Belo Horizonte
07/01/2022;100926;4;500011;Porto Alegre
07/01/2022;100927;8;500013;Porto Alegre
07/01/2022;100928;3;500011;Rio de Janeiro
07/01/2022;100929;2;500011;Belo Horizonte
07/01/2022;100930;6;500007;São Paulo
07/01/2022;100931;5;500012;Porto Alegre
07/01/2022;100932;6;500014;Porto Alegre
07/01/2022;100933;2;500001;Belo Horizonte
07/01/2022;100934;1;500006;Belo Horizonte
07/01/2022;100935;10;500003;São Paulo
07/01/2022;100936;7;500015;Rio de Janeiro
07/01/2022;100937;4;500011;Rio de Janeiro
07/01/2022;100938;8;500005;Belo Horizonte
07/01/2022;100939;2;500009;Rio de Janeiro
07/01/2022;100940;5;500010;Belo Horizonte
07/01/2022;100941;5;500014;Porto Alegre
07/01/2022;100942;8;500009;São Paulo
08/01/2022;100943;6;500010;Porto Alegre
08/01/2022;100944;1;500014;Porto Alegre
08/01/2022;100945;6;500014;Belo Horizonte
08/01/2022;100946;7;500014;Belo Horizonte
08/01/2022;100947;1;500005;Belo Horizonte
08/01/2022;100948;1;500009;Belo Horizonte
08/01/2022;100949;1;500012;Belo Horizonte
08/01/2022;100950;6;500014;Porto Alegre
08/01/2022;100951;2;500005;Porto Alegre
08/01/2022;100952;6;500005;Rio de Janeiro
08/01/2022;100953;1;500006;São Paulo
08/01/2022;100954;8;500011;Belo Horizonte
08/01/2022;100955;6;500013;São Paulo
08/01/2022;100956;5;500006;Rio de Janeiro
08/01/2022;100957;1;500011;São Paulo
08/01/2022;100958;7;500014;São Paulo
08/01/2022;100959;1;500014;São Paulo
08/01/2022;100960;5;500006;São Paulo
08/01/2022;100961;5;500001;Rio de Janeiro
08/01/2022;100962;5;500012;Rio de Janeiro
08/01/2022;100963;4;500002;Belo Horizonte
08/01/2022;100964;5;500003;São Paulo
08/01/2022;100965;1;500005;São Paulo
08/01/2022;100966;7;500010;Belo Horizonte
08/01/2022;100967;6;500007;Porto Alegre
08/01/2022;100968;10;500007;Rio de Janeiro
08/01/2022;100969;10;500012;Rio de Janeiro
08/01/2022;100970;6;500014;Rio de Janeiro
08/01/2022;100971;3;500004;Rio de Janeiro
08/01/2022;100972;9;500012;Rio de Janeiro
08/01/2022;100973;5;500014;Rio de Janeiro
08/01/2022;100974;9;500014;São Paulo
08/01/2022;100975;1;500002;Rio de Janeiro
08/01/2022;100976;5;500006;São Paulo
08/01/2022;100977;8;500014;Rio de Janeiro
08/01/2022;100978;10;500006;Porto Alegre
08/01/2022;100979;10;500006;Porto Alegre
08/01/2022;100980;2;500006;Porto Alegre
08/01/2022;100981;1;500006;São Paulo
08/01/2022;100982;1;500009;Rio de Janeiro
08/01/2022;100983;9;500015;Belo Horizonte
08/01/2022;100984;7;500013;Porto Alegre
08/01/2022;100985;4;500015;Rio de Janeiro
08/01/2022;100986;4;500003;Belo Horizonte
08/01/2022;100987;3;500004;Rio de Janeiro
08/01/2022;100988;2;500008;Porto Alegre
08/01/2022;100989;3;500009;Porto Alegre
08/01/2022;100990;6;500013;Belo Horizonte
08/01/2022;100991;7;500012;Belo Horizonte
08/01/2022;100992;4;500015;Porto Alegre
08/01/2022;100993;4;500003;Rio de Janeiro
08/01/2022;100994;10;500014;Porto Alegre
08/01/2022;100995;1;500009;Belo Horizonte
08/01/2022;100996;2;500008;São Paulo
08/01/2022;100997;8;500013;Porto Alegre
08/01/2022;100998;10;500009;Belo Horizonte
08/01/2022;100999;9;500006;Belo Horizonte
08/01/2022;101000;5;500007;Belo Horizonte
08/01/2022;101001;4;500003;Porto Alegre
08/01/2022;101002;2;500013;Belo Horizonte
08/01/2022;101003;5;500001;Porto Alegre
08/01/2022;101004;5;500001;São Paulo
08/01/2022;101005;9;500014;Belo Horizonte
08/01/2022;101006;7;500008;Rio de Janeiro
08/01/2022;101007;6;500015;Rio de Janeiro
08/01/2022;101008;7;500007;Rio de Janeiro
08/01/2022;101009;9;500003;Rio de Janeiro
08/01/2022;101010;5;500014;São Paulo
08/01/2022;101011;7;500008;Porto Alegre
08/01/2022;101012;3;500009;São Paulo
08/01/2022;101013;1;500012;Belo Horizonte
08/01/2022;101014;1;500012;Porto Alegre
08/01/2022;101015;9;500002;Rio de Janeiro
08/01/2022;101016;7;500015;Porto Alegre
08/01/2022;101017;4;500002;Porto Alegre
08/01/2022;101018;1;500002;Belo Horizonte
08/01/2022;101019;3;500006;Porto Alegre
08/01/2022;101020;10;500014;Porto Alegre
08/01/2022;101021;3;500015;São Paulo
08/01/2022;101022;6;500006;Rio de Janeiro
08/01/2022;101023;2;500007;São Paulo
08/01/2022;101024;10;500006;Porto Alegre
08/01/2022;101025;10;500004;Rio de Janeiro
08/01/2022;101026;10;500014;Belo Horizonte
08/01/2022;101027;6;500013;Rio de Janeiro
08/01/2022;101028;1;500007;Rio de Janeiro
08/01/2022;101029;7;500003;Porto Alegre
08/01/2022;101030;6;500009;São Paulo
08/01/2022;101031;6;500013;Porto Alegre
08/01/2022;101032;1;500004;Belo Horizonte
08/01/2022;101033;4;500001;Rio de Janeiro
08/01/2022;101034;9;500011;Rio de Janeiro
08/01/2022;101035;5;500013;Rio de Janeiro
08/01/2022;101036;8;500007;Belo Horizonte
08/01/2022;101037;2;500004;Porto Alegre
08/01/2022;101038;10;500010;Rio de Janeiro
08/01/2022;101039;1;500008;Belo Horizonte
08/01/2022;101040;6;500009;Rio de Janeiro
08/01/2022;101041;10;500009;São Paulo
08/01/2022;101042;9;500001;Porto Alegre
08/01/2022;101043;3;500005;São Paulo
08/01/2022;101044;7;500005;Porto Alegre
08/01/2022;101045;8;500004;Belo Horizonte
08/01/2022;101046;8;500007;São Paulo
08/01/2022;101047;4;500007;Porto Alegre
08/01/2022;101048;5;500003;Belo Horizonte
08/01/2022;101049;3;500004;Belo Horizonte
08/01/2022;101050;7;500008;Porto Alegre
08/01/2022;101051;5;500010;São Paulo
08/01/2022;101052;8;500006;Rio de Janeiro
08/01/2022;101053;8;500003;Porto Alegre
08/01/2022;101054;10;500005;Porto Alegre
08/01/2022;101055;6;500005;Rio de Janeiro
08/01/2022;101056;1;500006;São Paulo
08/01/2022;101057;10;500010;São Paulo
08/01/2022;101058;7;500007;Porto Alegre
08/01/2022;101059;10;500002;Belo Horizonte
08/01/2022;101060;4;500007;Rio de Janeiro
08/01/2022;101061;7;500001;Porto Alegre
08/01/2022;101062;3;500004;Belo Horizonte
08/01/2022;101063;9;500003;Porto Alegre
08/01/2022;101064;9;500006;Porto Alegre
08/01/2022;101065;10;500002;São Paulo
08/01/2022;101066;5;500009;São Paulo
08/01/2022;101067;4;500010;São Paulo
08/01/2022;101068;6;500004;Belo Horizonte
08/01/2022;101069;10;500009;Belo Horizonte
08/01/2022;101070;3;500005;São Paulo
08/01/2022;101071;1;500002;Rio de Janeiro
08/01/2022;101072;5;500002;São Paulo
08/01/2022;101073;4;500003;Porto Alegre
08/01/2022;101074;10;500007;Porto Alegre
08/01/2022;101075;9;500010;São Paulo
08/01/2022;101076;10;500009;Porto Alegre
08/01/2022;101077;7;500005;Rio de Janeiro
08/01/2022;101078;8;500004;Belo Horizonte
08/01/2022;101079;2;500006;Rio de Janeiro
08/01/2022;101080;4;500010;São Paulo
08/01/2022;101081;5;500002;São Paulo
08/01/2022;101082;9;500001;Belo Horizonte
08/01/2022;101083;7;500008;Porto Alegre
08/01/2022;101084;6;500003;Porto Alegre
08/01/2022;101085;2;500005;Belo Horizonte
08/01/2022;101086;3;500006;São Paulo
08/01/2022;101087;6;500001;Belo Horizonte
08/01/2022;101088;8;500008;São Paulo
08/01/2022;101089;9;500007;Porto Alegre
08/01/2022;101090;7;500006;Rio de Janeiro
08/01/2022;101091;10;500007;São Paulo
08/01/2022;101092;3;500009;São Paulo
08/01/2022;101093;9;500007;Rio de Janeiro
08/01/2022;101094;10;500010;Belo Horizonte
09/01/2022;101095;5;500005;Belo Horizonte
09/01/2022;101096;2;500010;São Paulo
09/01/2022;101097;1;500007;São Paulo
09/01/2022;101098;3;500004;São Paulo
09/01/2022;101099;2;500003;São Paulo
09/01/2022;101100;6;500003;Rio de Janeiro
09/01/2022;101101;1;500004;Rio de Janeiro
09/01/2022;101102;2;500007;Rio de Janeiro
09/01/2022;101103;1;500003;Porto Alegre
09/01/2022;101104;6;500001;São Paulo
09/01/2022;101105;7;500004;Rio de Janeiro
09/01/2022;101106;1;500005;Porto Alegre
09/01/2022;101107;7;500010;São Paulo
09/01/2022;101108;2;500010;Belo Horizonte
09/01/2022;101109;9;500004;São Paulo
09/01/2022;101110;8;500009;Porto Alegre
09/01/2022;101111;6;500003;São Paulo
09/01/2022;101112;6;500007;Rio de Janeiro
09/01/2022;101113;1;500003;Porto Alegre
09/01/2022;101114;3;500004;Porto Alegre
09/01/2022;101115;8;500002;São Paulo
09/01/2022;101116;5;500009;Porto Alegre
09/01/2022;101117;2;500003;Porto Alegre
09/01/2022;101118;8;500003;Porto Alegre
09/01/2022;101119;2;500002;Rio de Janeiro
09/01/2022;101120;7;500006;Rio de Janeiro
09/01/2022;101121;3;500001;Porto Alegre
09/01/2022;101122;4;500008;São Paulo
09/01/2022;101123;10;500007;Porto Alegre
09/01/2022;101124;10;500003;Belo Horizonte
09/01/2022;101125;4;500004;São Paulo
